Dis No,Country,Year,Month,Rel_Hum
2007-0235-TUR,Turkey,2003,4,70
2007-0235-TUR,Turkey,2003,5,55
2007-0235-TUR,Turkey,2003,6,50
2007-0235-TUR,Turkey,2003,7,42
2007-0235-TUR,Turkey,2003,8,43
2007-0235-TUR,Turkey,2003,9,47
2007-0235-TUR,Turkey,2003,10,50
2007-0235-TUR,Turkey,2003,11,68
2007-0235-TUR,Turkey,2003,12,82
2006-0383-FRA,France,2003,1,83
2006-0383-FRA,France,2003,2,79
2006-0383-FRA,France,2003,3,71
2006-0383-FRA,France,2003,4,65
2006-0383-FRA,France,2003,5,69
2006-0383-FRA,France,2003,6,69
2006-0383-FRA,France,2003,7,61
2006-0383-FRA,France,2003,8,60
2006-0383-FRA,France,2003,9,68
2006-0383-FRA,France,2003,10,79
2006-0383-FRA,France,2003,11,87
2006-0383-FRA,France,2003,12,88
2007-0235-BGR,Bulgaria,2003,1,87
2007-0235-BGR,Bulgaria,2003,2,76
2007-0235-BGR,Bulgaria,2003,3,72
2007-0235-BGR,Bulgaria,2003,4,70
2007-0235-BGR,Bulgaria,2003,5,69
2007-0235-BGR,Bulgaria,2003,6,64
2007-0235-BGR,Bulgaria,2003,7,65
2007-0235-BGR,Bulgaria,2003,8,62
2007-0235-BGR,Bulgaria,2003,9,73
2007-0235-BGR,Bulgaria,2003,10,80
2007-0235-BGR,Bulgaria,2003,11,85
2007-0235-BGR,Bulgaria,2003,12,84
2000-0381-TUR,Turkey,2003,1,77
2000-0381-TUR,Turkey,2003,2,74
2000-0381-TUR,Turkey,2003,3,71
2000-0381-TUR,Turkey,2003,4,75
2000-0381-TUR,Turkey,2003,5,67
2000-0381-TUR,Turkey,2003,6,73
2000-0381-TUR,Turkey,2003,7,73
2000-0381-TUR,Turkey,2003,8,73
2000-0381-TUR,Turkey,2003,9,71
2000-0381-TUR,Turkey,2003,10,74
2000-0381-TUR,Turkey,2003,11,74
2000-0381-TUR,Turkey,2003,12,77
2003-0391-CHE,Switzerland,2003,1,77
2003-0391-CHE,Switzerland,2003,2,62
2003-0391-CHE,Switzerland,2003,3,57
2003-0391-CHE,Switzerland,2003,4,75
2003-0391-CHE,Switzerland,2003,5,79
2003-0391-CHE,Switzerland,2003,6,72
2003-0391-CHE,Switzerland,2003,7,73
2003-0391-CHE,Switzerland,2003,8,72
2003-0391-CHE,Switzerland,2003,9,79
2003-0391-CHE,Switzerland,2003,10,81
2003-0391-CHE,Switzerland,2003,11,78
2003-0391-CHE,Switzerland,2003,12,71
2003-0391-CHE,Switzerland,2003,1,75
2003-0391-CHE,Switzerland,2003,2,61
2003-0391-CHE,Switzerland,2003,3,62
2003-0391-CHE,Switzerland,2003,4,76
2003-0391-CHE,Switzerland,2003,5,81
2003-0391-CHE,Switzerland,2003,6,77
2003-0391-CHE,Switzerland,2003,7,76
2003-0391-CHE,Switzerland,2003,8,76
2003-0391-CHE,Switzerland,2003,9,82
2003-0391-CHE,Switzerland,2003,10,80
2003-0391-CHE,Switzerland,2003,11,77
2003-0391-CHE,Switzerland,2003,12,73
2006-0383-NLD,Netherlands (the),2003,1,84
2006-0383-NLD,Netherlands (the),2003,2,76
2006-0383-NLD,Netherlands (the),2003,3,72
2006-0383-NLD,Netherlands (the),2003,4,63
2006-0383-NLD,Netherlands (the),2003,5,73
2006-0383-NLD,Netherlands (the),2003,6,70
2006-0383-NLD,Netherlands (the),2003,7,70
2006-0383-NLD,Netherlands (the),2003,8,70
2006-0383-NLD,Netherlands (the),2003,9,73
2006-0383-NLD,Netherlands (the),2003,10,81
2006-0383-NLD,Netherlands (the),2003,11,86
2006-0383-NLD,Netherlands (the),2003,12,87
2003-0391-SVK,Slovakia,2003,1,86
2003-0391-SVK,Slovakia,2003,2,74
2003-0391-SVK,Slovakia,2003,3,67
2003-0391-SVK,Slovakia,2003,4,55
2003-0391-SVK,Slovakia,2003,5,63
2003-0391-SVK,Slovakia,2003,6,68
2003-0391-SVK,Slovakia,2003,7,69
2003-0391-SVK,Slovakia,2003,8,63
2003-0391-SVK,Slovakia,2003,9,68
2003-0391-SVK,Slovakia,2003,10,81
2003-0391-SVK,Slovakia,2003,11,88
2003-0391-SVK,Slovakia,2003,12,84
2005-0820-PRT,Portugal,2003,1,74
2005-0820-PRT,Portugal,2003,2,75
2005-0820-PRT,Portugal,2003,3,73
2005-0820-PRT,Portugal,2003,4,82
2005-0820-PRT,Portugal,2003,5,80
2005-0820-PRT,Portugal,2003,6,84
2005-0820-PRT,Portugal,2003,7,87
2005-0820-PRT,Portugal,2003,8,85
2005-0820-PRT,Portugal,2003,9,74
2005-0820-PRT,Portugal,2003,10,74
2005-0820-PRT,Portugal,2003,11,76
2005-0820-PRT,Portugal,2003,12,69
2000-0382-BGR,Bulgaria,2003,1,85
2000-0382-BGR,Bulgaria,2003,2,74
2000-0382-BGR,Bulgaria,2003,3,64
2000-0382-BGR,Bulgaria,2003,4,66
2000-0382-BGR,Bulgaria,2003,5,68
2000-0382-BGR,Bulgaria,2003,6,62
2000-0382-BGR,Bulgaria,2003,7,61
2000-0382-BGR,Bulgaria,2003,8,52
2000-0382-BGR,Bulgaria,2003,9,71
2000-0382-BGR,Bulgaria,2003,10,78
2000-0382-BGR,Bulgaria,2003,11,82
2000-0382-BGR,Bulgaria,2003,12,83
2010-0331-JPN,Japan,2003,1,65
2010-0331-JPN,Japan,2003,2,70
2010-0331-JPN,Japan,2003,3,65
2010-0331-JPN,Japan,2003,4,73
2010-0331-JPN,Japan,2003,5,78
2010-0331-JPN,Japan,2003,6,82
2010-0331-JPN,Japan,2003,7,87
2010-0331-JPN,Japan,2003,8,85
2010-0331-JPN,Japan,2003,9,80
2010-0331-JPN,Japan,2003,10,77
2010-0331-JPN,Japan,2003,11,81
2010-0331-JPN,Japan,2003,12,64
2014-0578-JPN,Japan,2003,1,65
2014-0578-JPN,Japan,2003,2,70
2014-0578-JPN,Japan,2003,3,69
2014-0578-JPN,Japan,2003,4,75
2014-0578-JPN,Japan,2003,5,76
2014-0578-JPN,Japan,2003,6,83
2014-0578-JPN,Japan,2003,7,84
2014-0578-JPN,Japan,2003,8,84
2014-0578-JPN,Japan,2003,9,77
2014-0578-JPN,Japan,2003,10,73
2014-0578-JPN,Japan,2003,11,80
2014-0578-JPN,Japan,2003,12,67
2011-0264-USA,United States of America (the),2003,1,72
2011-0264-USA,United States of America (the),2003,2,75
2011-0264-USA,United States of America (the),2003,3,78
2011-0264-USA,United States of America (the),2003,4,76
2011-0264-USA,United States of America (the),2003,5,78
2011-0264-USA,United States of America (the),2003,6,75
2011-0264-USA,United States of America (the),2003,7,76
2011-0264-USA,United States of America (the),2003,8,75
2011-0264-USA,United States of America (the),2003,9,70
2011-0264-USA,United States of America (the),2003,10,73
2011-0264-USA,United States of America (the),2003,11,76
2011-0264-USA,United States of America (the),2003,12,74
2014-0578-JPN,Japan,2003,1,68
2014-0578-JPN,Japan,2003,2,69
2014-0578-JPN,Japan,2003,3,64
2014-0578-JPN,Japan,2003,4,75
2014-0578-JPN,Japan,2003,5,78
2014-0578-JPN,Japan,2003,6,81
2014-0578-JPN,Japan,2003,7,83
2014-0578-JPN,Japan,2003,8,82
2014-0578-JPN,Japan,2003,9,76
2014-0578-JPN,Japan,2003,10,73
2014-0578-JPN,Japan,2003,11,79
2014-0578-JPN,Japan,2003,12,70
2015-0189-IND,India,2003,1,60
2015-0189-IND,India,2003,2,67
2015-0189-IND,India,2003,3,67
2015-0189-IND,India,2003,4,69
2015-0189-IND,India,2003,5,65
2015-0189-IND,India,2003,6,76
2015-0189-IND,India,2003,7,87
2015-0189-IND,India,2003,8,86
2015-0189-IND,India,2003,9,86
2015-0189-IND,India,2003,10,86
2015-0189-IND,India,2003,11,74
2015-0189-IND,India,2003,12,73
2003-0391-NLD,Netherlands (the),2003,1,86
2003-0391-NLD,Netherlands (the),2003,2,80
2003-0391-NLD,Netherlands (the),2003,3,76
2003-0391-NLD,Netherlands (the),2003,4,68
2003-0391-NLD,Netherlands (the),2003,5,78
2003-0391-NLD,Netherlands (the),2003,6,75
2003-0391-NLD,Netherlands (the),2003,7,75
2003-0391-NLD,Netherlands (the),2003,8,76
2003-0391-NLD,Netherlands (the),2003,9,79
2003-0391-NLD,Netherlands (the),2003,10,84
2003-0391-NLD,Netherlands (the),2003,11,89
2003-0391-NLD,Netherlands (the),2003,12,87
2007-0235-SRB,Serbia,2003,1,84
2007-0235-SRB,Serbia,2003,2,74
2007-0235-SRB,Serbia,2003,3,63
2007-0235-SRB,Serbia,2003,4,60
2007-0235-SRB,Serbia,2003,5,58
2007-0235-SRB,Serbia,2003,6,59
2007-0235-SRB,Serbia,2003,7,63
2007-0235-SRB,Serbia,2003,8,59
2007-0235-SRB,Serbia,2003,9,69
2007-0235-SRB,Serbia,2003,10,76
2007-0235-SRB,Serbia,2003,11,83
2007-0235-SRB,Serbia,2003,12,82
2006-0383-PRT,Portugal,2003,1,73
2006-0383-PRT,Portugal,2003,2,73
2006-0383-PRT,Portugal,2003,3,70
2006-0383-PRT,Portugal,2003,4,81
2006-0383-PRT,Portugal,2003,5,79
2006-0383-PRT,Portugal,2003,6,84
2006-0383-PRT,Portugal,2003,7,80
2006-0383-PRT,Portugal,2003,8,82
2006-0383-PRT,Portugal,2003,9,75
2006-0383-PRT,Portugal,2003,10,73
2006-0383-PRT,Portugal,2003,11,77
2006-0383-PRT,Portugal,2003,12,73
2009-0175-IND,India,2003,1,65
2009-0175-IND,India,2003,2,69
2009-0175-IND,India,2003,3,66
2009-0175-IND,India,2003,4,65
2009-0175-IND,India,2003,5,66
2009-0175-IND,India,2003,6,76
2009-0175-IND,India,2003,7,86
2009-0175-IND,India,2003,8,86
2009-0175-IND,India,2003,9,86
2009-0175-IND,India,2003,10,86
2009-0175-IND,India,2003,11,74
2009-0175-IND,India,2003,12,72
2009-0175-IND,India,2003,1,59
2009-0175-IND,India,2003,2,66
2009-0175-IND,India,2003,3,54
2009-0175-IND,India,2003,4,43
2009-0175-IND,India,2003,5,43
2009-0175-IND,India,2003,6,66
2009-0175-IND,India,2003,7,86
2009-0175-IND,India,2003,8,88
2009-0175-IND,India,2003,9,88
2009-0175-IND,India,2003,10,83
2009-0175-IND,India,2003,11,71
2009-0175-IND,India,2003,12,72
2005-0323-BGD,Bangladesh,2003,1,77
2005-0323-BGD,Bangladesh,2003,2,76
2005-0323-BGD,Bangladesh,2003,3,71
2005-0323-BGD,Bangladesh,2003,4,65
2005-0323-BGD,Bangladesh,2003,5,69
2005-0323-BGD,Bangladesh,2003,6,83
2005-0323-BGD,Bangladesh,2003,7,84
2005-0323-BGD,Bangladesh,2003,8,83
2005-0323-BGD,Bangladesh,2003,9,85
2005-0323-BGD,Bangladesh,2003,10,84
2005-0323-BGD,Bangladesh,2003,11,76
2005-0323-BGD,Bangladesh,2003,12,74
2009-0616-AUS,Australia,2003,1,24
2009-0616-AUS,Australia,2003,2,48
2009-0616-AUS,Australia,2003,3,45
2009-0616-AUS,Australia,2003,4,58
2009-0616-AUS,Australia,2003,5,68
2009-0616-AUS,Australia,2003,6,73
2009-0616-AUS,Australia,2003,7,74
2009-0616-AUS,Australia,2003,8,70
2009-0616-AUS,Australia,2003,9,52
2009-0616-AUS,Australia,2003,10,54
2009-0616-AUS,Australia,2003,11,39
2009-0616-AUS,Australia,2003,12,39
2007-0358-JPN,Japan,2003,1,62
2007-0358-JPN,Japan,2003,2,70
2007-0358-JPN,Japan,2003,3,71
2007-0358-JPN,Japan,2003,4,84
2007-0358-JPN,Japan,2003,5,81
2007-0358-JPN,Japan,2003,6,86
2007-0358-JPN,Japan,2003,7,82
2007-0358-JPN,Japan,2003,8,82
2007-0358-JPN,Japan,2003,9,80
2007-0358-JPN,Japan,2003,10,67
2007-0358-JPN,Japan,2003,11,77
2007-0358-JPN,Japan,2003,12,63
2015-0410-FRA,France,2003,1,72
2015-0410-FRA,France,2003,2,73
2015-0410-FRA,France,2003,3,70
2015-0410-FRA,France,2003,4,78
2015-0410-FRA,France,2003,5,76
2015-0410-FRA,France,2003,6,83
2015-0410-FRA,France,2003,7,84
2015-0410-FRA,France,2003,8,74
2015-0410-FRA,France,2003,9,72
2015-0410-FRA,France,2003,10,73
2015-0410-FRA,France,2003,11,72
2015-0410-FRA,France,2003,12,68
2010-0206-IND,India,2003,1,57
2010-0206-IND,India,2003,2,53
2010-0206-IND,India,2003,3,35
2010-0206-IND,India,2003,4,26
2010-0206-IND,India,2003,5,25
2010-0206-IND,India,2003,6,50
2010-0206-IND,India,2003,7,75
2010-0206-IND,India,2003,8,75
2010-0206-IND,India,2003,9,63
2010-0206-IND,India,2003,10,37
2010-0206-IND,India,2003,11,43
2010-0206-IND,India,2003,12,57
2014-0578-JPN,Japan,2003,1,65
2014-0578-JPN,Japan,2003,2,70
2014-0578-JPN,Japan,2003,3,69
2014-0578-JPN,Japan,2003,4,75
2014-0578-JPN,Japan,2003,5,76
2014-0578-JPN,Japan,2003,6,83
2014-0578-JPN,Japan,2003,7,84
2014-0578-JPN,Japan,2003,8,84
2014-0578-JPN,Japan,2003,9,77
2014-0578-JPN,Japan,2003,10,73
2014-0578-JPN,Japan,2003,11,80
2014-0578-JPN,Japan,2003,12,67
2005-0323-IND,India,2003,1,72
2005-0323-IND,India,2003,2,70
2005-0323-IND,India,2003,3,60
2005-0323-IND,India,2003,4,54
2005-0323-IND,India,2003,5,44
2005-0323-IND,India,2003,6,53
2005-0323-IND,India,2003,7,66
2005-0323-IND,India,2003,8,68
2005-0323-IND,India,2003,9,65
2005-0323-IND,India,2003,10,75
2005-0323-IND,India,2003,11,74
2005-0323-IND,India,2003,12,71
2007-0235-SRB,Serbia,2003,1,86
2007-0235-SRB,Serbia,2003,2,81
2007-0235-SRB,Serbia,2003,3,65
2007-0235-SRB,Serbia,2003,4,60
2007-0235-SRB,Serbia,2003,5,59
2007-0235-SRB,Serbia,2003,6,57
2007-0235-SRB,Serbia,2003,7,62
2007-0235-SRB,Serbia,2003,8,58
2007-0235-SRB,Serbia,2003,9,68
2007-0235-SRB,Serbia,2003,10,75
2007-0235-SRB,Serbia,2003,11,83
2007-0235-SRB,Serbia,2003,12,82
2015-0611-JPN,Japan,2003,1,65
2015-0611-JPN,Japan,2003,2,70
2015-0611-JPN,Japan,2003,3,65
2015-0611-JPN,Japan,2003,4,73
2015-0611-JPN,Japan,2003,5,78
2015-0611-JPN,Japan,2003,6,82
2015-0611-JPN,Japan,2003,7,87
2015-0611-JPN,Japan,2003,8,85
2015-0611-JPN,Japan,2003,9,80
2015-0611-JPN,Japan,2003,10,77
2015-0611-JPN,Japan,2003,11,81
2015-0611-JPN,Japan,2003,12,64
2009-0175-IND,India,2003,1,52
2009-0175-IND,India,2003,2,68
2009-0175-IND,India,2003,3,55
2009-0175-IND,India,2003,4,57
2009-0175-IND,India,2003,5,50
2009-0175-IND,India,2003,6,67
2009-0175-IND,India,2003,7,89
2009-0175-IND,India,2003,8,90
2009-0175-IND,India,2003,9,89
2009-0175-IND,India,2003,10,87
2009-0175-IND,India,2003,11,69
2009-0175-IND,India,2003,12,71
2010-0331-JPN,Japan,2003,1,65
2010-0331-JPN,Japan,2003,2,68
2010-0331-JPN,Japan,2003,3,68
2010-0331-JPN,Japan,2003,4,78
2010-0331-JPN,Japan,2003,5,80
2010-0331-JPN,Japan,2003,6,81
2010-0331-JPN,Japan,2003,7,86
2010-0331-JPN,Japan,2003,8,83
2010-0331-JPN,Japan,2003,9,74
2010-0331-JPN,Japan,2003,10,63
2010-0331-JPN,Japan,2003,11,74
2010-0331-JPN,Japan,2003,12,64
2011-0573-JPN,Japan,2003,1,83
2011-0573-JPN,Japan,2003,2,76
2011-0573-JPN,Japan,2003,3,77
2011-0573-JPN,Japan,2003,4,68
2011-0573-JPN,Japan,2003,5,78
2011-0573-JPN,Japan,2003,6,76
2011-0573-JPN,Japan,2003,7,74
2011-0573-JPN,Japan,2003,8,72
2011-0573-JPN,Japan,2003,9,70
2011-0573-JPN,Japan,2003,10,76
2011-0573-JPN,Japan,2003,11,86
2011-0573-JPN,Japan,2003,12,83
2003-0391-DEU,Germany,2003,1,88
2003-0391-DEU,Germany,2003,2,80
2003-0391-DEU,Germany,2003,3,76
2003-0391-DEU,Germany,2003,4,64
2003-0391-DEU,Germany,2003,5,74
2003-0391-DEU,Germany,2003,6,71
2003-0391-DEU,Germany,2003,7,73
2003-0391-DEU,Germany,2003,8,67
2003-0391-DEU,Germany,2003,9,77
2003-0391-DEU,Germany,2003,10,83
2003-0391-DEU,Germany,2003,11,87
2003-0391-DEU,Germany,2003,12,86
2003-0391-PRT,Portugal,2003,1,73
2003-0391-PRT,Portugal,2003,2,76
2003-0391-PRT,Portugal,2003,3,71
2003-0391-PRT,Portugal,2003,4,82
2003-0391-PRT,Portugal,2003,5,78
2003-0391-PRT,Portugal,2003,6,84
2003-0391-PRT,Portugal,2003,7,83
2003-0391-PRT,Portugal,2003,8,85
2003-0391-PRT,Portugal,2003,9,75
2003-0391-PRT,Portugal,2003,10,73
2003-0391-PRT,Portugal,2003,11,77
2003-0391-PRT,Portugal,2003,12,72
2010-0331-JPN,Japan,2003,1,65
2010-0331-JPN,Japan,2003,2,70
2010-0331-JPN,Japan,2003,3,69
2010-0331-JPN,Japan,2003,4,76
2010-0331-JPN,Japan,2003,5,77
2010-0331-JPN,Japan,2003,6,80
2010-0331-JPN,Japan,2003,7,85
2010-0331-JPN,Japan,2003,8,83
2010-0331-JPN,Japan,2003,9,74
2010-0331-JPN,Japan,2003,10,62
2010-0331-JPN,Japan,2003,11,75
2010-0331-JPN,Japan,2003,12,62
2003-0391-HRV,Croatia,2003,1,71
2003-0391-HRV,Croatia,2003,2,62
2003-0391-HRV,Croatia,2003,3,77
2003-0391-HRV,Croatia,2003,4,74
2003-0391-HRV,Croatia,2003,5,77
2003-0391-HRV,Croatia,2003,6,75
2003-0391-HRV,Croatia,2003,7,67
2003-0391-HRV,Croatia,2003,8,72
2003-0391-HRV,Croatia,2003,9,65
2003-0391-HRV,Croatia,2003,10,69
2003-0391-HRV,Croatia,2003,11,78
2003-0391-HRV,Croatia,2003,12,70
2011-0573-JPN,Japan,2003,1,62
2011-0573-JPN,Japan,2003,2,61
2011-0573-JPN,Japan,2003,3,63
2011-0573-JPN,Japan,2003,4,72
2011-0573-JPN,Japan,2003,5,77
2011-0573-JPN,Japan,2003,6,82
2011-0573-JPN,Japan,2003,7,82
2011-0573-JPN,Japan,2003,8,83
2011-0573-JPN,Japan,2003,9,75
2011-0573-JPN,Japan,2003,10,63
2011-0573-JPN,Japan,2003,11,71
2011-0573-JPN,Japan,2003,12,60
2010-0057-BRA,Brazil,2003,1,80
2010-0057-BRA,Brazil,2003,2,82
2010-0057-BRA,Brazil,2003,3,82
2010-0057-BRA,Brazil,2003,4,79
2010-0057-BRA,Brazil,2003,5,78
2010-0057-BRA,Brazil,2003,6,78
2010-0057-BRA,Brazil,2003,7,75
2010-0057-BRA,Brazil,2003,8,74
2010-0057-BRA,Brazil,2003,9,73
2010-0057-BRA,Brazil,2003,10,79
2010-0057-BRA,Brazil,2003,11,81
2010-0057-BRA,Brazil,2003,12,82
2003-0391-NLD,Netherlands (the),2003,1,84
2003-0391-NLD,Netherlands (the),2003,2,77
2003-0391-NLD,Netherlands (the),2003,3,76
2003-0391-NLD,Netherlands (the),2003,4,66
2003-0391-NLD,Netherlands (the),2003,5,77
2003-0391-NLD,Netherlands (the),2003,6,74
2003-0391-NLD,Netherlands (the),2003,7,74
2003-0391-NLD,Netherlands (the),2003,8,74
2003-0391-NLD,Netherlands (the),2003,9,74
2003-0391-NLD,Netherlands (the),2003,10,80
2003-0391-NLD,Netherlands (the),2003,11,89
2003-0391-NLD,Netherlands (the),2003,12,87
2007-0235-BGR,Bulgaria,2003,1,85
2007-0235-BGR,Bulgaria,2003,2,70
2007-0235-BGR,Bulgaria,2003,3,59
2007-0235-BGR,Bulgaria,2003,4,69
2007-0235-BGR,Bulgaria,2003,5,65
2007-0235-BGR,Bulgaria,2003,6,63
2007-0235-BGR,Bulgaria,2003,7,57
2007-0235-BGR,Bulgaria,2003,8,54
2007-0235-BGR,Bulgaria,2003,9,67
2007-0235-BGR,Bulgaria,2003,10,80
2007-0235-BGR,Bulgaria,2003,11,80
2007-0235-BGR,Bulgaria,2003,12,80
2000-0433-USA,United States of America (the),2003,1,57
2000-0433-USA,United States of America (the),2003,2,60
2000-0433-USA,United States of America (the),2003,3,55
2000-0433-USA,United States of America (the),2003,4,51
2000-0433-USA,United States of America (the),2003,5,60
2000-0433-USA,United States of America (the),2003,6,66
2000-0433-USA,United States of America (the),2003,7,41
2000-0433-USA,United States of America (the),2003,8,51
2000-0433-USA,United States of America (the),2003,9,51
2000-0433-USA,United States of America (the),2003,10,41
2000-0433-USA,United States of America (the),2003,11,52
2000-0433-USA,United States of America (the),2003,12,47
2001-0770-USA,United States of America (the),2003,1,74
2001-0770-USA,United States of America (the),2003,2,68
2001-0770-USA,United States of America (the),2003,3,70
2001-0770-USA,United States of America (the),2003,4,63
2001-0770-USA,United States of America (the),2003,5,67
2001-0770-USA,United States of America (the),2003,6,70
2001-0770-USA,United States of America (the),2003,7,78
2001-0770-USA,United States of America (the),2003,8,78
2001-0770-USA,United States of America (the),2003,9,82
2001-0770-USA,United States of America (the),2003,10,82
2001-0770-USA,United States of America (the),2003,11,83
2001-0770-USA,United States of America (the),2003,12,85
2003-0250-IND,India,2003,1,80
2003-0250-IND,India,2003,2,69
2003-0250-IND,India,2003,3,49
2003-0250-IND,India,2003,4,35
2003-0250-IND,India,2003,5,32
2003-0250-IND,India,2003,6,52
2003-0250-IND,India,2003,7,80
2003-0250-IND,India,2003,8,84
2003-0250-IND,India,2003,9,88
2003-0250-IND,India,2003,10,70
2003-0250-IND,India,2003,11,65
2003-0250-IND,India,2003,12,77
2007-0235-BGR,Bulgaria,2003,1,88
2007-0235-BGR,Bulgaria,2003,2,77
2007-0235-BGR,Bulgaria,2003,3,64
2007-0235-BGR,Bulgaria,2003,4,68
2007-0235-BGR,Bulgaria,2003,5,69
2007-0235-BGR,Bulgaria,2003,6,71
2007-0235-BGR,Bulgaria,2003,7,70
2007-0235-BGR,Bulgaria,2003,8,65
2007-0235-BGR,Bulgaria,2003,9,73
2007-0235-BGR,Bulgaria,2003,10,80
2007-0235-BGR,Bulgaria,2003,11,82
2007-0235-BGR,Bulgaria,2003,12,82
2007-0235-BGR,Bulgaria,2003,1,85
2007-0235-BGR,Bulgaria,2003,2,71
2007-0235-BGR,Bulgaria,2003,3,67
2007-0235-BGR,Bulgaria,2003,4,65
2007-0235-BGR,Bulgaria,2003,5,62
2007-0235-BGR,Bulgaria,2003,6,58
2007-0235-BGR,Bulgaria,2003,7,56
2007-0235-BGR,Bulgaria,2003,8,53
2007-0235-BGR,Bulgaria,2003,9,61
2007-0235-BGR,Bulgaria,2003,10,74
2007-0235-BGR,Bulgaria,2003,11,83
2007-0235-BGR,Bulgaria,2003,12,85
2007-0235-SRB,Serbia,2003,1,85
2007-0235-SRB,Serbia,2003,2,78
2007-0235-SRB,Serbia,2003,3,67
2007-0235-SRB,Serbia,2003,4,63
2007-0235-SRB,Serbia,2003,5,62
2007-0235-SRB,Serbia,2003,6,64
2007-0235-SRB,Serbia,2003,7,67
2007-0235-SRB,Serbia,2003,8,56
2007-0235-SRB,Serbia,2003,9,70
2007-0235-SRB,Serbia,2003,10,79
2007-0235-SRB,Serbia,2003,11,80
2007-0235-SRB,Serbia,2003,12,83
2010-0331-JPN,Japan,2003,1,77
2010-0331-JPN,Japan,2003,2,75
2010-0331-JPN,Japan,2003,3,71
2010-0331-JPN,Japan,2003,4,77
2010-0331-JPN,Japan,2003,5,75
2010-0331-JPN,Japan,2003,6,80
2010-0331-JPN,Japan,2003,7,85
2010-0331-JPN,Japan,2003,8,83
2010-0331-JPN,Japan,2003,9,80
2010-0331-JPN,Japan,2003,10,74
2010-0331-JPN,Japan,2003,11,81
2010-0331-JPN,Japan,2003,12,78
2010-0331-JPN,Japan,2003,1,76
2010-0331-JPN,Japan,2003,2,70
2010-0331-JPN,Japan,2003,3,73
2010-0331-JPN,Japan,2003,4,79
2010-0331-JPN,Japan,2003,5,78
2010-0331-JPN,Japan,2003,6,81
2010-0331-JPN,Japan,2003,7,81
2010-0331-JPN,Japan,2003,8,78
2010-0331-JPN,Japan,2003,9,82
2010-0331-JPN,Japan,2003,10,76
2010-0331-JPN,Japan,2003,11,74
2010-0331-JPN,Japan,2003,12,71
2007-0235-ROU,Romania,2003,1,89
2007-0235-ROU,Romania,2003,2,80
2007-0235-ROU,Romania,2003,3,73
2007-0235-ROU,Romania,2003,4,62
2007-0235-ROU,Romania,2003,5,60
2007-0235-ROU,Romania,2003,6,58
2007-0235-ROU,Romania,2003,7,61
2007-0235-ROU,Romania,2003,8,57
2007-0235-ROU,Romania,2003,9,70
2007-0235-ROU,Romania,2003,10,79
2007-0235-ROU,Romania,2003,11,85
2007-0235-ROU,Romania,2003,12,85
2003-0391-FRA,France,2003,1,81
2003-0391-FRA,France,2003,2,74
2003-0391-FRA,France,2003,3,62
2003-0391-FRA,France,2003,4,62
2003-0391-FRA,France,2003,5,72
2003-0391-FRA,France,2003,6,70
2003-0391-FRA,France,2003,7,65
2003-0391-FRA,France,2003,8,63
2003-0391-FRA,France,2003,9,69
2003-0391-FRA,France,2003,10,81
2003-0391-FRA,France,2003,11,84
2003-0391-FRA,France,2003,12,84
2003-0391-FRA,France,2003,1,79
2003-0391-FRA,France,2003,2,78
2003-0391-FRA,France,2003,3,80
2003-0391-FRA,France,2003,4,83
2003-0391-FRA,France,2003,5,87
2003-0391-FRA,France,2003,6,92
2003-0391-FRA,France,2003,7,94
2003-0391-FRA,France,2003,8,89
2003-0391-FRA,France,2003,9,81
2003-0391-FRA,France,2003,10,76
2003-0391-FRA,France,2003,11,76
2003-0391-FRA,France,2003,12,74
2000-0381-TUR,Turkey,2003,1,76
2000-0381-TUR,Turkey,2003,2,70
2000-0381-TUR,Turkey,2003,3,62
2000-0381-TUR,Turkey,2003,4,64
2000-0381-TUR,Turkey,2003,5,48
2000-0381-TUR,Turkey,2003,6,42
2000-0381-TUR,Turkey,2003,7,38
2000-0381-TUR,Turkey,2003,8,37
2000-0381-TUR,Turkey,2003,9,42
2000-0381-TUR,Turkey,2003,10,47
2000-0381-TUR,Turkey,2003,11,61
2000-0381-TUR,Turkey,2003,12,75
2014-0578-JPN,Japan,2003,1,63
2014-0578-JPN,Japan,2003,2,66
2014-0578-JPN,Japan,2003,3,66
2014-0578-JPN,Japan,2003,4,75
2014-0578-JPN,Japan,2003,5,77
2014-0578-JPN,Japan,2003,6,84
2014-0578-JPN,Japan,2003,7,86
2014-0578-JPN,Japan,2003,8,89
2014-0578-JPN,Japan,2003,9,79
2014-0578-JPN,Japan,2003,10,68
2014-0578-JPN,Japan,2003,11,76
2014-0578-JPN,Japan,2003,12,63
2010-0331-JPN,Japan,2003,1,65
2010-0331-JPN,Japan,2003,2,70
2010-0331-JPN,Japan,2003,3,69
2010-0331-JPN,Japan,2003,4,75
2010-0331-JPN,Japan,2003,5,76
2010-0331-JPN,Japan,2003,6,83
2010-0331-JPN,Japan,2003,7,84
2010-0331-JPN,Japan,2003,8,84
2010-0331-JPN,Japan,2003,9,77
2010-0331-JPN,Japan,2003,10,73
2010-0331-JPN,Japan,2003,11,80
2010-0331-JPN,Japan,2003,12,67
2010-0331-JPN,Japan,2003,1,70
2010-0331-JPN,Japan,2003,2,70
2010-0331-JPN,Japan,2003,3,67
2010-0331-JPN,Japan,2003,4,73
2010-0331-JPN,Japan,2003,5,72
2010-0331-JPN,Japan,2003,6,79
2010-0331-JPN,Japan,2003,7,79
