Dis No,Country,Year,Month,Rel_Hum
2019-0217-IND,India,2001,8,83
2019-0217-IND,India,2001,9,81
2019-0217-IND,India,2001,10,78
2019-0217-IND,India,2001,11,69
2019-0217-IND,India,2001,12,70
2007-0235-ALB,Albania,2001,1,80
2007-0235-ALB,Albania,2001,2,71
2007-0235-ALB,Albania,2001,3,78
2007-0235-ALB,Albania,2001,4,75
2007-0235-ALB,Albania,2001,5,74
2007-0235-ALB,Albania,2001,6,70
2007-0235-ALB,Albania,2001,7,68
2007-0235-ALB,Albania,2001,8,70
2007-0235-ALB,Albania,2001,9,73
2007-0235-ALB,Albania,2001,10,73
2007-0235-ALB,Albania,2001,11,72
2007-0235-ALB,Albania,2001,12,73
2003-0391-FRA,France,2001,1,85
2003-0391-FRA,France,2001,2,82
2003-0391-FRA,France,2001,3,85
2003-0391-FRA,France,2001,4,79
2003-0391-FRA,France,2001,5,74
2003-0391-FRA,France,2001,6,70
2003-0391-FRA,France,2001,7,73
2003-0391-FRA,France,2001,8,73
2003-0391-FRA,France,2001,9,82
2003-0391-FRA,France,2001,10,85
2003-0391-FRA,France,2001,11,87
2003-0391-FRA,France,2001,12,84
2007-0235-AUT,Austria,2001,1,85
2007-0235-AUT,Austria,2001,2,78
2007-0235-AUT,Austria,2001,3,78
2007-0235-AUT,Austria,2001,4,73
2007-0235-AUT,Austria,2001,5,69
2007-0235-AUT,Austria,2001,6,72
2007-0235-AUT,Austria,2001,7,72
2007-0235-AUT,Austria,2001,8,71
2007-0235-AUT,Austria,2001,9,83
2007-0235-AUT,Austria,2001,10,85
2007-0235-AUT,Austria,2001,11,82
2007-0235-AUT,Austria,2001,12,84
2003-0391-PRT,Portugal,2001,1,71
2003-0391-PRT,Portugal,2001,2,75
2003-0391-PRT,Portugal,2001,3,74
2003-0391-PRT,Portugal,2001,4,79
2003-0391-PRT,Portugal,2001,5,81
2003-0391-PRT,Portugal,2001,6,88
2003-0391-PRT,Portugal,2001,7,89
2003-0391-PRT,Portugal,2001,8,85
2003-0391-PRT,Portugal,2001,9,77
2003-0391-PRT,Portugal,2001,10,74
2003-0391-PRT,Portugal,2001,11,71
2003-0391-PRT,Portugal,2001,12,74
2003-0391-NLD,Netherlands (the),2001,1,90
2003-0391-NLD,Netherlands (the),2001,2,86
2003-0391-NLD,Netherlands (the),2001,3,85
2003-0391-NLD,Netherlands (the),2001,4,78
2003-0391-NLD,Netherlands (the),2001,5,69
2003-0391-NLD,Netherlands (the),2001,6,71
2003-0391-NLD,Netherlands (the),2001,7,75
2003-0391-NLD,Netherlands (the),2001,8,78
2003-0391-NLD,Netherlands (the),2001,9,87
2003-0391-NLD,Netherlands (the),2001,10,84
2003-0391-NLD,Netherlands (the),2001,11,89
2003-0391-NLD,Netherlands (the),2001,12,90
2003-0391-HRV,Croatia,2001,1,91
2003-0391-HRV,Croatia,2001,2,82
2003-0391-HRV,Croatia,2001,3,84
2003-0391-HRV,Croatia,2001,4,74
2003-0391-HRV,Croatia,2001,5,73
2003-0391-HRV,Croatia,2001,6,72
2003-0391-HRV,Croatia,2001,7,71
2003-0391-HRV,Croatia,2001,8,68
2003-0391-HRV,Croatia,2001,9,84
2003-0391-HRV,Croatia,2001,10,87
2003-0391-HRV,Croatia,2001,11,85
2003-0391-HRV,Croatia,2001,12,84
2015-0410-FRA,France,2001,1,70
2015-0410-FRA,France,2001,2,74
2015-0410-FRA,France,2001,3,78
2015-0410-FRA,France,2001,4,84
2015-0410-FRA,France,2001,5,84
2015-0410-FRA,France,2001,6,92
2015-0410-FRA,France,2001,7,92
2015-0410-FRA,France,2001,8,93
2015-0410-FRA,France,2001,9,82
2015-0410-FRA,France,2001,10,77
2015-0410-FRA,France,2001,11,72
2015-0410-FRA,France,2001,12,72
2010-0331-JPN,Japan,2001,1,71
2010-0331-JPN,Japan,2001,2,68
2010-0331-JPN,Japan,2001,3,67
2010-0331-JPN,Japan,2001,4,61
2010-0331-JPN,Japan,2001,5,68
2010-0331-JPN,Japan,2001,6,74
2010-0331-JPN,Japan,2001,7,67
2010-0331-JPN,Japan,2001,8,74
2010-0331-JPN,Japan,2001,9,73
2010-0331-JPN,Japan,2001,10,73
2010-0331-JPN,Japan,2001,11,67
2010-0331-JPN,Japan,2001,12,71
2006-0383-ESP,Spain,2001,1,70
2006-0383-ESP,Spain,2001,2,72
2006-0383-ESP,Spain,2001,3,75
2006-0383-ESP,Spain,2001,4,76
2006-0383-ESP,Spain,2001,5,80
2006-0383-ESP,Spain,2001,6,85
2006-0383-ESP,Spain,2001,7,86
2006-0383-ESP,Spain,2001,8,83
2006-0383-ESP,Spain,2001,9,80
2006-0383-ESP,Spain,2001,10,72
2006-0383-ESP,Spain,2001,11,73
2006-0383-ESP,Spain,2001,12,72
2014-0578-JPN,Japan,2001,1,76
2014-0578-JPN,Japan,2001,2,76
2014-0578-JPN,Japan,2001,3,69
2014-0578-JPN,Japan,2001,4,63
2014-0578-JPN,Japan,2001,5,70
2014-0578-JPN,Japan,2001,6,76
2014-0578-JPN,Japan,2001,7,76
2014-0578-JPN,Japan,2001,8,76
2014-0578-JPN,Japan,2001,9,77
2014-0578-JPN,Japan,2001,10,76
2014-0578-JPN,Japan,2001,11,75
2014-0578-JPN,Japan,2001,12,74
2006-0348-ROU,Romania,2001,1,85
2006-0348-ROU,Romania,2001,2,75
2006-0348-ROU,Romania,2001,3,67
2006-0348-ROU,Romania,2001,4,66
2006-0348-ROU,Romania,2001,5,64
2006-0348-ROU,Romania,2001,6,58
2006-0348-ROU,Romania,2001,7,55
2006-0348-ROU,Romania,2001,8,53
2006-0348-ROU,Romania,2001,9,62
2006-0348-ROU,Romania,2001,10,68
2006-0348-ROU,Romania,2001,11,73
2006-0348-ROU,Romania,2001,12,77
2004-0333-ROU,Romania,2001,1,84
2004-0333-ROU,Romania,2001,2,74
2004-0333-ROU,Romania,2001,3,73
2004-0333-ROU,Romania,2001,4,69
2004-0333-ROU,Romania,2001,5,72
2004-0333-ROU,Romania,2001,6,75
2004-0333-ROU,Romania,2001,7,74
2004-0333-ROU,Romania,2001,8,71
2004-0333-ROU,Romania,2001,9,78
2004-0333-ROU,Romania,2001,10,80
2004-0333-ROU,Romania,2001,11,77
2004-0333-ROU,Romania,2001,12,80
2005-0756-ROU,Romania,2001,1,80
2005-0756-ROU,Romania,2001,2,75
2005-0756-ROU,Romania,2001,3,72
2005-0756-ROU,Romania,2001,4,71
2005-0756-ROU,Romania,2001,5,71
2005-0756-ROU,Romania,2001,6,78
2005-0756-ROU,Romania,2001,7,79
2005-0756-ROU,Romania,2001,8,77
2005-0756-ROU,Romania,2001,9,84
2005-0756-ROU,Romania,2001,10,83
2005-0756-ROU,Romania,2001,11,84
2005-0756-ROU,Romania,2001,12,83
2004-0333-ROU,Romania,2001,1,83
2004-0333-ROU,Romania,2001,2,75
2004-0333-ROU,Romania,2001,3,71
2004-0333-ROU,Romania,2001,4,68
2004-0333-ROU,Romania,2001,5,71
2004-0333-ROU,Romania,2001,6,74
2004-0333-ROU,Romania,2001,7,75
2004-0333-ROU,Romania,2001,8,74
2004-0333-ROU,Romania,2001,9,79
2004-0333-ROU,Romania,2001,10,80
2004-0333-ROU,Romania,2001,11,78
2004-0333-ROU,Romania,2001,12,78
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,1,89
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,2,77
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,3,76
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,4,76
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,5,73
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,6,67
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,7,66
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,8,65
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,9,72
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,10,72
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,11,78
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2001,12,86
2011-0573-JPN,Japan,2001,1,67
2011-0573-JPN,Japan,2001,2,69
2011-0573-JPN,Japan,2001,3,67
2011-0573-JPN,Japan,2001,4,71
2011-0573-JPN,Japan,2001,5,78
2011-0573-JPN,Japan,2001,6,85
2011-0573-JPN,Japan,2001,7,83
2011-0573-JPN,Japan,2001,8,77
2011-0573-JPN,Japan,2001,9,74
2011-0573-JPN,Japan,2001,10,70
2011-0573-JPN,Japan,2001,11,63
2011-0573-JPN,Japan,2001,12,65
2019-0296-ESP,Spain,2001,1,71
2019-0296-ESP,Spain,2001,2,75
2019-0296-ESP,Spain,2001,3,75
2019-0296-ESP,Spain,2001,4,78
2019-0296-ESP,Spain,2001,5,79
2019-0296-ESP,Spain,2001,6,88
2019-0296-ESP,Spain,2001,7,87
2019-0296-ESP,Spain,2001,8,87
2019-0296-ESP,Spain,2001,9,78
2019-0296-ESP,Spain,2001,10,72
2019-0296-ESP,Spain,2001,11,71
2019-0296-ESP,Spain,2001,12,73
2010-0331-JPN,Japan,2001,1,68
2010-0331-JPN,Japan,2001,2,68
2010-0331-JPN,Japan,2001,3,67
2010-0331-JPN,Japan,2001,4,69
2010-0331-JPN,Japan,2001,5,76
2010-0331-JPN,Japan,2001,6,85
2010-0331-JPN,Japan,2001,7,85
2010-0331-JPN,Japan,2001,8,80
2010-0331-JPN,Japan,2001,9,77
2010-0331-JPN,Japan,2001,10,71
2010-0331-JPN,Japan,2001,11,63
2010-0331-JPN,Japan,2001,12,66
2003-0391-PRT,Portugal,2001,1,78
2003-0391-PRT,Portugal,2001,2,74
2003-0391-PRT,Portugal,2001,3,76
2003-0391-PRT,Portugal,2001,4,74
2003-0391-PRT,Portugal,2001,5,75
2003-0391-PRT,Portugal,2001,6,71
2003-0391-PRT,Portugal,2001,7,74
2003-0391-PRT,Portugal,2001,8,78
2003-0391-PRT,Portugal,2001,9,75
2003-0391-PRT,Portugal,2001,10,74
2003-0391-PRT,Portugal,2001,11,74
2003-0391-PRT,Portugal,2001,12,82
2011-0573-JPN,Japan,2001,1,82
2011-0573-JPN,Japan,2001,2,75
2011-0573-JPN,Japan,2001,3,75
2011-0573-JPN,Japan,2001,4,70
2011-0573-JPN,Japan,2001,5,74
2011-0573-JPN,Japan,2001,6,80
2011-0573-JPN,Japan,2001,7,80
2011-0573-JPN,Japan,2001,8,83
2011-0573-JPN,Japan,2001,9,80
2011-0573-JPN,Japan,2001,10,79
2011-0573-JPN,Japan,2001,11,78
2011-0573-JPN,Japan,2001,12,83
2000-0433-USA,United States of America (the),2001,1,73
2000-0433-USA,United States of America (the),2001,2,81
2000-0433-USA,United States of America (the),2001,3,73
2000-0433-USA,United States of America (the),2001,4,78
2000-0433-USA,United States of America (the),2001,5,74
2000-0433-USA,United States of America (the),2001,6,77
2000-0433-USA,United States of America (the),2001,7,78
2000-0433-USA,United States of America (the),2001,8,78
2000-0433-USA,United States of America (the),2001,9,71
2000-0433-USA,United States of America (the),2001,10,67
2000-0433-USA,United States of America (the),2001,11,72
2000-0433-USA,United States of America (the),2001,12,74
2006-0383-PRT,Portugal,2001,1,71
2006-0383-PRT,Portugal,2001,2,75
2006-0383-PRT,Portugal,2001,3,74
2006-0383-PRT,Portugal,2001,4,78
2006-0383-PRT,Portugal,2001,5,81
2006-0383-PRT,Portugal,2001,6,88
2006-0383-PRT,Portugal,2001,7,88
2006-0383-PRT,Portugal,2001,8,85
2006-0383-PRT,Portugal,2001,9,77
2006-0383-PRT,Portugal,2001,10,74
2006-0383-PRT,Portugal,2001,11,72
2006-0383-PRT,Portugal,2001,12,74
2011-0573-JPN,Japan,2001,1,65
2011-0573-JPN,Japan,2001,2,69
2011-0573-JPN,Japan,2001,3,65
2011-0573-JPN,Japan,2001,4,66
2011-0573-JPN,Japan,2001,5,79
2011-0573-JPN,Japan,2001,6,81
2011-0573-JPN,Japan,2001,7,78
2011-0573-JPN,Japan,2001,8,85
2011-0573-JPN,Japan,2001,9,81
2011-0573-JPN,Japan,2001,10,77
2011-0573-JPN,Japan,2001,11,70
2011-0573-JPN,Japan,2001,12,62
2013-0316-JPN,Japan,2001,1,74
2013-0316-JPN,Japan,2001,2,70
2013-0316-JPN,Japan,2001,3,71
2013-0316-JPN,Japan,2001,4,73
2013-0316-JPN,Japan,2001,5,81
2013-0316-JPN,Japan,2001,6,84
2013-0316-JPN,Japan,2001,7,83
2013-0316-JPN,Japan,2001,8,80
2013-0316-JPN,Japan,2001,9,76
2013-0316-JPN,Japan,2001,10,72
2013-0316-JPN,Japan,2001,11,67
2013-0316-JPN,Japan,2001,12,71
2018-0195-CAN,Canada,2001,1,68
2018-0195-CAN,Canada,2001,2,73
2018-0195-CAN,Canada,2001,3,61
2018-0195-CAN,Canada,2001,4,59
2018-0195-CAN,Canada,2001,5,36
2018-0195-CAN,Canada,2001,6,61
2018-0195-CAN,Canada,2001,7,52
2018-0195-CAN,Canada,2001,8,32
2018-0195-CAN,Canada,2001,9,50
2018-0195-CAN,Canada,2001,10,49
2018-0195-CAN,Canada,2001,11,53
2018-0195-CAN,Canada,2001,12,58
2018-0195-CAN,Canada,2001,1,68
2018-0195-CAN,Canada,2001,2,76
2018-0195-CAN,Canada,2001,3,61
2018-0195-CAN,Canada,2001,4,61
2018-0195-CAN,Canada,2001,5,45
2018-0195-CAN,Canada,2001,6,62
2018-0195-CAN,Canada,2001,7,57
2018-0195-CAN,Canada,2001,8,39
2018-0195-CAN,Canada,2001,9,52
2018-0195-CAN,Canada,2001,10,51
2018-0195-CAN,Canada,2001,11,56
2018-0195-CAN,Canada,2001,12,58
2009-0616-AUS,Australia,2001,1,51
2009-0616-AUS,Australia,2001,2,51
2009-0616-AUS,Australia,2001,3,60
2009-0616-AUS,Australia,2001,4,68
2009-0616-AUS,Australia,2001,5,80
2009-0616-AUS,Australia,2001,6,84
2009-0616-AUS,Australia,2001,7,84
2009-0616-AUS,Australia,2001,8,79
2009-0616-AUS,Australia,2001,9,77
2009-0616-AUS,Australia,2001,10,77
2009-0616-AUS,Australia,2001,11,69
2009-0616-AUS,Australia,2001,12,64
2015-0611-JPN,Japan,2001,1,66
2015-0611-JPN,Japan,2001,2,71
2015-0611-JPN,Japan,2001,3,66
2015-0611-JPN,Japan,2001,4,70
2015-0611-JPN,Japan,2001,5,80
2015-0611-JPN,Japan,2001,6,81
2015-0611-JPN,Japan,2001,7,78
2015-0611-JPN,Japan,2001,8,80
2015-0611-JPN,Japan,2001,9,77
2015-0611-JPN,Japan,2001,10,75
2015-0611-JPN,Japan,2001,11,71
2015-0611-JPN,Japan,2001,12,68
2003-0391-CHE,Switzerland,2001,1,83
2003-0391-CHE,Switzerland,2001,2,80
2003-0391-CHE,Switzerland,2001,3,84
2003-0391-CHE,Switzerland,2001,4,81
2003-0391-CHE,Switzerland,2001,5,77
2003-0391-CHE,Switzerland,2001,6,80
2003-0391-CHE,Switzerland,2001,7,81
2003-0391-CHE,Switzerland,2001,8,82
2003-0391-CHE,Switzerland,2001,9,87
2003-0391-CHE,Switzerland,2001,10,80
2003-0391-CHE,Switzerland,2001,11,86
2003-0391-CHE,Switzerland,2001,12,83
2014-0578-JPN,Japan,2001,1,74
2014-0578-JPN,Japan,2001,2,70
2014-0578-JPN,Japan,2001,3,71
2014-0578-JPN,Japan,2001,4,73
2014-0578-JPN,Japan,2001,5,81
2014-0578-JPN,Japan,2001,6,84
2014-0578-JPN,Japan,2001,7,83
2014-0578-JPN,Japan,2001,8,80
2014-0578-JPN,Japan,2001,9,76
2014-0578-JPN,Japan,2001,10,72
2014-0578-JPN,Japan,2001,11,67
2014-0578-JPN,Japan,2001,12,71
2011-0573-JPN,Japan,2001,1,71
2011-0573-JPN,Japan,2001,2,68
2011-0573-JPN,Japan,2001,3,67
2011-0573-JPN,Japan,2001,4,61
2011-0573-JPN,Japan,2001,5,68
2011-0573-JPN,Japan,2001,6,74
2011-0573-JPN,Japan,2001,7,67
2011-0573-JPN,Japan,2001,8,74
2011-0573-JPN,Japan,2001,9,73
2011-0573-JPN,Japan,2001,10,73
2011-0573-JPN,Japan,2001,11,67
2011-0573-JPN,Japan,2001,12,71
2011-0573-JPN,Japan,2001,1,67
2011-0573-JPN,Japan,2001,2,69
2011-0573-JPN,Japan,2001,3,66
2011-0573-JPN,Japan,2001,4,70
2011-0573-JPN,Japan,2001,5,76
2011-0573-JPN,Japan,2001,6,83
2011-0573-JPN,Japan,2001,7,80
2011-0573-JPN,Japan,2001,8,75
2011-0573-JPN,Japan,2001,9,75
2011-0573-JPN,Japan,2001,10,72
2011-0573-JPN,Japan,2001,11,66
2011-0573-JPN,Japan,2001,12,65
2007-0235-BIH,Bosnia and Herzegovina,2001,1,74
2007-0235-BIH,Bosnia and Herzegovina,2001,2,66
2007-0235-BIH,Bosnia and Herzegovina,2001,3,81
2007-0235-BIH,Bosnia and Herzegovina,2001,4,71
2007-0235-BIH,Bosnia and Herzegovina,2001,5,80
2007-0235-BIH,Bosnia and Herzegovina,2001,6,73
2007-0235-BIH,Bosnia and Herzegovina,2001,7,73
2007-0235-BIH,Bosnia and Herzegovina,2001,8,75
2007-0235-BIH,Bosnia and Herzegovina,2001,9,69
2007-0235-BIH,Bosnia and Herzegovina,2001,10,75
2007-0235-BIH,Bosnia and Herzegovina,2001,11,66
2007-0235-BIH,Bosnia and Herzegovina,2001,12,61
2000-0381-TUR,Turkey,2001,1,80
2000-0381-TUR,Turkey,2001,2,74
2000-0381-TUR,Turkey,2001,3,72
2000-0381-TUR,Turkey,2001,4,72
2000-0381-TUR,Turkey,2001,5,65
2000-0381-TUR,Turkey,2001,6,55
2000-0381-TUR,Turkey,2001,7,55
2000-0381-TUR,Turkey,2001,8,55
2000-0381-TUR,Turkey,2001,9,61
2000-0381-TUR,Turkey,2001,10,70
2000-0381-TUR,Turkey,2001,11,75
2000-0381-TUR,Turkey,2001,12,84
2011-0573-JPN,Japan,2001,1,68
2011-0573-JPN,Japan,2001,2,69
2011-0573-JPN,Japan,2001,3,66
2011-0573-JPN,Japan,2001,4,69
2011-0573-JPN,Japan,2001,5,75
2011-0573-JPN,Japan,2001,6,84
2011-0573-JPN,Japan,2001,7,84
2011-0573-JPN,Japan,2001,8,79
2011-0573-JPN,Japan,2001,9,77
2011-0573-JPN,Japan,2001,10,70
2011-0573-JPN,Japan,2001,11,62
2011-0573-JPN,Japan,2001,12,66
2003-0391-NLD,Netherlands (the),2001,1,86
2003-0391-NLD,Netherlands (the),2001,2,84
2003-0391-NLD,Netherlands (the),2001,3,84
2003-0391-NLD,Netherlands (the),2001,4,77
2003-0391-NLD,Netherlands (the),2001,5,67
2003-0391-NLD,Netherlands (the),2001,6,68
2003-0391-NLD,Netherlands (the),2001,7,73
2003-0391-NLD,Netherlands (the),2001,8,72
2003-0391-NLD,Netherlands (the),2001,9,85
2003-0391-NLD,Netherlands (the),2001,10,83
2003-0391-NLD,Netherlands (the),2001,11,88
2003-0391-NLD,Netherlands (the),2001,12,89
2003-0391-FRA,France,2001,1,83
2003-0391-FRA,France,2001,2,79
2003-0391-FRA,France,2001,3,84
2003-0391-FRA,France,2001,4,77
2003-0391-FRA,France,2001,5,72
2003-0391-FRA,France,2001,6,72
2003-0391-FRA,France,2001,7,70
2003-0391-FRA,France,2001,8,72
2003-0391-FRA,France,2001,9,84
2003-0391-FRA,France,2001,10,86
2003-0391-FRA,France,2001,11,87
2003-0391-FRA,France,2001,12,83
2011-0573-JPN,Japan,2001,1,67
2011-0573-JPN,Japan,2001,2,65
2011-0573-JPN,Japan,2001,3,66
2011-0573-JPN,Japan,2001,4,71
2011-0573-JPN,Japan,2001,5,78
2011-0573-JPN,Japan,2001,6,85
2011-0573-JPN,Japan,2001,7,87
2011-0573-JPN,Japan,2001,8,83
2011-0573-JPN,Japan,2001,9,75
2011-0573-JPN,Japan,2001,10,72
2011-0573-JPN,Japan,2001,11,64
2011-0573-JPN,Japan,2001,12,62
2003-0391-SVN,Slovenia,2001,1,84
2003-0391-SVN,Slovenia,2001,2,72
2003-0391-SVN,Slovenia,2001,3,79
2003-0391-SVN,Slovenia,2001,4,71
2003-0391-SVN,Slovenia,2001,5,69
2003-0391-SVN,Slovenia,2001,6,72
2003-0391-SVN,Slovenia,2001,7,73
2003-0391-SVN,Slovenia,2001,8,66
2003-0391-SVN,Slovenia,2001,9,80
2003-0391-SVN,Slovenia,2001,10,84
2003-0391-SVN,Slovenia,2001,11,81
2003-0391-SVN,Slovenia,2001,12,82
2013-0208-IND,India,2001,1,55
2013-0208-IND,India,2001,2,41
2013-0208-IND,India,2001,3,44
2013-0208-IND,India,2001,4,48
2013-0208-IND,India,2001,5,39
2013-0208-IND,India,2001,6,68
2013-0208-IND,India,2001,7,71
2013-0208-IND,India,2001,8,81
2013-0208-IND,India,2001,9,81
2013-0208-IND,India,2001,10,75
2013-0208-IND,India,2001,11,64
2013-0208-IND,India,2001,12,60
2003-0391-AUT,Austria,2001,1,85
2003-0391-AUT,Austria,2001,2,82
2003-0391-AUT,Austria,2001,3,80
2003-0391-AUT,Austria,2001,4,76
2003-0391-AUT,Austria,2001,5,70
2003-0391-AUT,Austria,2001,6,74
2003-0391-AUT,Austria,2001,7,72
2003-0391-AUT,Austria,2001,8,77
2003-0391-AUT,Austria,2001,9,84
2003-0391-AUT,Austria,2001,10,84
2003-0391-AUT,Austria,2001,11,86
2003-0391-AUT,Austria,2001,12,86
2000-0381-TUR,Turkey,2001,1,73
2000-0381-TUR,Turkey,2001,2,77
2000-0381-TUR,Turkey,2001,3,60
2000-0381-TUR,Turkey,2001,4,63
2000-0381-TUR,Turkey,2001,5,66
2000-0381-TUR,Turkey,2001,6,45
2000-0381-TUR,Turkey,2001,7,46
2000-0381-TUR,Turkey,2001,8,44
2000-0381-TUR,Turkey,2001,9,38
2000-0381-TUR,Turkey,2001,10,48
2000-0381-TUR,Turkey,2001,11,72
2000-0381-TUR,Turkey,2001,12,87
2015-0410-FRA,France,2001,1,85
2015-0410-FRA,France,2001,2,84
2015-0410-FRA,France,2001,3,85
2015-0410-FRA,France,2001,4,79
2015-0410-FRA,France,2001,5,71
2015-0410-FRA,France,2001,6,68
2015-0410-FRA,France,2001,7,74
2015-0410-FRA,France,2001,8,74
2015-0410-FRA,France,2001,9,85
2015-0410-FRA,France,2001,10,87
2015-0410-FRA,France,2001,11,89
2015-0410-FRA,France,2001,12,86
2003-0391-SVN,Slovenia,2001,1,91
2003-0391-SVN,Slovenia,2001,2,82
2003-0391-SVN,Slovenia,2001,3,84
2003-0391-SVN,Slovenia,2001,4,74
2003-0391-SVN,Slovenia,2001,5,73
2003-0391-SVN,Slovenia,2001,6,72
2003-0391-SVN,Slovenia,2001,7,71
2003-0391-SVN,Slovenia,2001,8,68
2003-0391-SVN,Slovenia,2001,9,84
2003-0391-SVN,Slovenia,2001,10,87
2003-0391-SVN,Slovenia,2001,11,85
2003-0391-SVN,Slovenia,2001,12,84
2014-0010-AUS,Australia,2001,1,34
2014-0010-AUS,Australia,2001,2,63
2014-0010-AUS,Australia,2001,3,48
2014-0010-AUS,Australia,2001,4,45
2014-0010-AUS,Australia,2001,5,65
2014-0010-AUS,Australia,2001,6,58
2014-0010-AUS,Australia,2001,7,54
2014-0010-AUS,Australia,2001,8,40
2014-0010-AUS,Australia,2001,9,32
2014-0010-AUS,Australia,2001,10,43
2014-0010-AUS,Australia,2001,11,29
2014-0010-AUS,Australia,2001,12,41
2001-0770-USA,United States of America (the),2001,1,70
2001-0770-USA,United States of America (the),2001,2,68
2001-0770-USA,United States of America (the),2001,3,65
2001-0770-USA,United States of America (the),2001,4,62
2001-0770-USA,United States of America (the),2001,5,75
2001-0770-USA,United States of America (the),2001,6,75
2001-0770-USA,United States of America (the),2001,7,76
2001-0770-USA,United States of America (the),2001,8,81
2001-0770-USA,United States of America (the),2001,9,74
2001-0770-USA,United States of America (the),2001,10,66
2001-0770-USA,United States of America (the),2001,11,69
2001-0770-USA,United States of America (the),2001,12,72
2000-0383-SCG,Serbia Montenegro,2001,1,83
2000-0383-SCG,Serbia Montenegro,2001,2,72
2000-0383-SCG,Serbia Montenegro,2001,3,67
2000-0383-SCG,Serbia Montenegro,2001,4,67
2000-0383-SCG,Serbia Montenegro,2001,5,63
2000-0383-SCG,Serbia Montenegro,2001,6,70
2000-0383-SCG,Serbia Montenegro,2001,7,72
2000-0383-SCG,Serbia Montenegro,2001,8,67
2000-0383-SCG,Serbia Montenegro,2001,9,79
2000-0383-SCG,Serbia Montenegro,2001,10,78
2000-0383-SCG,Serbia Montenegro,2001,11,81
2000-0383-SCG,Serbia Montenegro,2001,12,84
2010-0331-JPN,Japan,2001,1,66
2010-0331-JPN,Japan,2001,2,69
2010-0331-JPN,Japan,2001,3,67
2010-0331-JPN,Japan,2001,4,70
2010-0331-JPN,Japan,2001,5,78
2010-0331-JPN,Japan,2001,6,83
2010-0331-JPN,Japan,2001,7,84
2010-0331-JPN,Japan,2001,8,76
2010-0331-JPN,Japan,2001,9,74
2010-0331-JPN,Japan,2001,10,70
2010-0331-JPN,Japan,2001,11,66
2010-0331-JPN,Japan,2001,12,64
2003-0391-SVK,Slovakia,2001,1,87
2003-0391-SVK,Slovakia,2001,2,73
2003-0391-SVK,Slovakia,2001,3,75
2003-0391-SVK,Slovakia,2001,4,67
2003-0391-SVK,Slovakia,2001,5,54
2003-0391-SVK,Slovakia,2001,6,64
2003-0391-SVK,Slovakia,2001,7,69
2003-0391-SVK,Slovakia,2001,8,62
2003-0391-SVK,Slovakia,2001,9,77
2003-0391-SVK,Slovakia,2001,10,80
2003-0391-SVK,Slovakia,2001,11,77
2003-0391-SVK,Slovakia,2001,12,78
2010-0057-BRA,Brazil,2001,1,81
2010-0057-BRA,Brazil,2001,2,82
2010-0057-BRA,Brazil,2001,3,81
2010-0057-BRA,Brazil,2001,4,80
2010-0057-BRA,Brazil,2001,5,79
2010-0057-BRA,Brazil,2001,6,78
2010-0057-BRA,Brazil,2001,7,78
2010-0057-BRA,Brazil,2001,8,73
2010-0057-BRA,Brazil,2001,9,77
2010-0057-BRA,Brazil,2001,10,81
2010-0057-BRA,Brazil,2001,11,81
2010-0057-BRA,Brazil,2001,12,81
2003-0391-AUT,Austria,2001,1,79
2003-0391-AUT,Austria,2001,2,77
2003-0391-AUT,Austria,2001,3,82
2003-0391-AUT,Austria,2001,4,76
2003-0391-AUT,Austria,2001,5,77
2003-0391-AUT,Austria,2001,6,77
2003-0391-AUT,Austria,2001,7,79
2003-0391-AUT,Austria,2001,8,81
2003-0391-AUT,Austria,2001,9,86
2003-0391-AUT,Austria,2001,10,78
2003-0391-AUT,Austria,2001,11,77
2003-0391-AUT,Austria,2001,12,78
2015-0410-FRA,France,2001,1,82
2015-0410-FRA,France,2001,2,67
2015-0410-FRA,France,2001,3,76
2015-0410-FRA,France,2001,4,60
2015-0410-FRA,France,2001,5,65
2015-0410-FRA,France,2001,6,55
2015-0410-FRA,France,2001,7,59
2015-0410-FRA,France,2001,8,61
2015-0410-FRA,France,2001,9,61
2015-0410-FRA,France,2001,10,82
2015-0410-FRA,France,2001,11,71
2015-0410-FRA,France,2001,12,72
2003-0391-NLD,Netherlands (the),2001,1,90
2003-0391-NLD,Netherlands (the),2001,2,87
2003-0391-NLD,Netherlands (the),2001,3,85
2003-0391-NLD,Netherlands (the),2001,4,79
2003-0391-NLD,Netherlands (the),2001,5,72
2003-0391-NLD,Netherlands (the),2001,6,73
2003-0391-NLD,Netherlands (the),2001,7,78
2003-0391-NLD,Netherlands (the),2001,8,80
2003-0391-NLD,Netherlands (the),2001,9,86
2003-0391-NLD,Netherlands (the),2001,10,85
