Dis No,Country,Year,Month,Rel_Hum
2007-0235-AUT,Austria,2014,9,83
2007-0235-AUT,Austria,2014,10,82
2007-0235-AUT,Austria,2014,11,88
2007-0235-AUT,Austria,2014,12,83
2003-0391-FRA,France,2014,1,87
2003-0391-FRA,France,2014,2,80
2003-0391-FRA,France,2014,3,75
2003-0391-FRA,France,2014,4,77
2003-0391-FRA,France,2014,5,79
2003-0391-FRA,France,2014,6,76
2003-0391-FRA,France,2014,7,77
2003-0391-FRA,France,2014,8,79
2003-0391-FRA,France,2014,9,80
2003-0391-FRA,France,2014,10,84
2003-0391-FRA,France,2014,11,88
2003-0391-FRA,France,2014,12,87
2016-0133-IND,India,2014,1,60
2016-0133-IND,India,2014,2,55
2016-0133-IND,India,2014,3,49
2016-0133-IND,India,2014,4,46
2016-0133-IND,India,2014,5,58
2016-0133-IND,India,2014,6,57
2016-0133-IND,India,2014,7,61
2016-0133-IND,India,2014,8,65
2016-0133-IND,India,2014,9,62
2016-0133-IND,India,2014,10,77
2016-0133-IND,India,2014,11,76
2016-0133-IND,India,2014,12,74
2001-0770-USA,United States of America (the),2014,1,73
2001-0770-USA,United States of America (the),2014,2,73
2001-0770-USA,United States of America (the),2014,3,66
2001-0770-USA,United States of America (the),2014,4,58
2001-0770-USA,United States of America (the),2014,5,58
2001-0770-USA,United States of America (the),2014,6,68
2001-0770-USA,United States of America (the),2014,7,65
2001-0770-USA,United States of America (the),2014,8,70
2001-0770-USA,United States of America (the),2014,9,73
2001-0770-USA,United States of America (the),2014,10,69
2001-0770-USA,United States of America (the),2014,11,66
2001-0770-USA,United States of America (the),2014,12,78
2004-0333-ROU,Romania,2014,1,88
2004-0333-ROU,Romania,2014,2,83
2004-0333-ROU,Romania,2014,3,68
2004-0333-ROU,Romania,2014,4,77
2004-0333-ROU,Romania,2014,5,77
2004-0333-ROU,Romania,2014,6,75
2004-0333-ROU,Romania,2014,7,76
2004-0333-ROU,Romania,2014,8,73
2004-0333-ROU,Romania,2014,9,73
2004-0333-ROU,Romania,2014,10,84
2004-0333-ROU,Romania,2014,11,89
2004-0333-ROU,Romania,2014,12,86
2000-0351-PAK,Pakistan,2014,1,75
2000-0351-PAK,Pakistan,2014,2,71
2000-0351-PAK,Pakistan,2014,3,74
2000-0351-PAK,Pakistan,2014,4,83
2000-0351-PAK,Pakistan,2014,5,79
2000-0351-PAK,Pakistan,2014,6,81
2000-0351-PAK,Pakistan,2014,7,77
2000-0351-PAK,Pakistan,2014,8,78
2000-0351-PAK,Pakistan,2014,9,80
2000-0351-PAK,Pakistan,2014,10,79
2000-0351-PAK,Pakistan,2014,11,74
2000-0351-PAK,Pakistan,2014,12,70
2007-0235-ALB,Albania,2014,1,74
2007-0235-ALB,Albania,2014,2,75
2007-0235-ALB,Albania,2014,3,73
2007-0235-ALB,Albania,2014,4,79
2007-0235-ALB,Albania,2014,5,80
2007-0235-ALB,Albania,2014,6,83
2007-0235-ALB,Albania,2014,7,79
2007-0235-ALB,Albania,2014,8,81
2007-0235-ALB,Albania,2014,9,76
2007-0235-ALB,Albania,2014,10,75
2007-0235-ALB,Albania,2014,11,74
2007-0235-ALB,Albania,2014,12,72
2007-0235-HUN,Hungary,2014,1,84
2007-0235-HUN,Hungary,2014,2,77
2007-0235-HUN,Hungary,2014,3,65
2007-0235-HUN,Hungary,2014,4,71
2007-0235-HUN,Hungary,2014,5,72
2007-0235-HUN,Hungary,2014,6,60
2007-0235-HUN,Hungary,2014,7,74
2007-0235-HUN,Hungary,2014,8,73
2007-0235-HUN,Hungary,2014,9,78
2007-0235-HUN,Hungary,2014,10,82
2007-0235-HUN,Hungary,2014,11,81
2007-0235-HUN,Hungary,2014,12,85
2000-0381-TUR,Turkey,2014,1,78
2000-0381-TUR,Turkey,2014,2,67
2000-0381-TUR,Turkey,2014,3,70
2000-0381-TUR,Turkey,2014,4,69
2000-0381-TUR,Turkey,2014,5,76
2000-0381-TUR,Turkey,2014,6,75
2000-0381-TUR,Turkey,2014,7,67
2000-0381-TUR,Turkey,2014,8,62
2000-0381-TUR,Turkey,2014,9,71
2000-0381-TUR,Turkey,2014,10,80
2000-0381-TUR,Turkey,2014,11,81
2000-0381-TUR,Turkey,2014,12,85
2003-0391-CHE,Switzerland,2014,1,79
2003-0391-CHE,Switzerland,2014,2,83
2003-0391-CHE,Switzerland,2014,3,65
2003-0391-CHE,Switzerland,2014,4,75
2003-0391-CHE,Switzerland,2014,5,77
2003-0391-CHE,Switzerland,2014,6,77
2003-0391-CHE,Switzerland,2014,7,84
2003-0391-CHE,Switzerland,2014,8,81
2003-0391-CHE,Switzerland,2014,9,81
2003-0391-CHE,Switzerland,2014,10,83
2003-0391-CHE,Switzerland,2014,11,87
2003-0391-CHE,Switzerland,2014,12,76
2003-0391-FRA,France,2014,1,88
2003-0391-FRA,France,2014,2,84
2003-0391-FRA,France,2014,3,70
2003-0391-FRA,France,2014,4,70
2003-0391-FRA,France,2014,5,73
2003-0391-FRA,France,2014,6,61
2003-0391-FRA,France,2014,7,78
2003-0391-FRA,France,2014,8,80
2003-0391-FRA,France,2014,9,82
2003-0391-FRA,France,2014,10,87
2003-0391-FRA,France,2014,11,91
2003-0391-FRA,France,2014,12,90
2015-0611-JPN,Japan,2014,1,63
2015-0611-JPN,Japan,2014,2,69
2015-0611-JPN,Japan,2014,3,67
2015-0611-JPN,Japan,2014,4,71
2015-0611-JPN,Japan,2014,5,80
2015-0611-JPN,Japan,2014,6,89
2015-0611-JPN,Japan,2014,7,89
2015-0611-JPN,Japan,2014,8,90
2015-0611-JPN,Japan,2014,9,75
2015-0611-JPN,Japan,2014,10,72
2015-0611-JPN,Japan,2014,11,73
2015-0611-JPN,Japan,2014,12,63
2007-0235-HUN,Hungary,2014,1,84
2007-0235-HUN,Hungary,2014,2,83
2007-0235-HUN,Hungary,2014,3,65
2007-0235-HUN,Hungary,2014,4,72
2007-0235-HUN,Hungary,2014,5,70
2007-0235-HUN,Hungary,2014,6,61
2007-0235-HUN,Hungary,2014,7,69
2007-0235-HUN,Hungary,2014,8,75
2007-0235-HUN,Hungary,2014,9,84
2007-0235-HUN,Hungary,2014,10,84
2007-0235-HUN,Hungary,2014,11,86
2007-0235-HUN,Hungary,2014,12,83
2007-0235-ALB,Albania,2014,1,74
2007-0235-ALB,Albania,2014,2,75
2007-0235-ALB,Albania,2014,3,73
2007-0235-ALB,Albania,2014,4,79
2007-0235-ALB,Albania,2014,5,80
2007-0235-ALB,Albania,2014,6,83
2007-0235-ALB,Albania,2014,7,79
2007-0235-ALB,Albania,2014,8,81
2007-0235-ALB,Albania,2014,9,76
2007-0235-ALB,Albania,2014,10,75
2007-0235-ALB,Albania,2014,11,74
2007-0235-ALB,Albania,2014,12,72
2007-0235-HUN,Hungary,2014,1,85
2007-0235-HUN,Hungary,2014,2,83
2007-0235-HUN,Hungary,2014,3,65
2007-0235-HUN,Hungary,2014,4,71
2007-0235-HUN,Hungary,2014,5,72
2007-0235-HUN,Hungary,2014,6,63
2007-0235-HUN,Hungary,2014,7,72
2007-0235-HUN,Hungary,2014,8,76
2007-0235-HUN,Hungary,2014,9,80
2007-0235-HUN,Hungary,2014,10,85
2007-0235-HUN,Hungary,2014,11,87
2007-0235-HUN,Hungary,2014,12,83
2006-0383-PRT,Portugal,2014,1,70
2006-0383-PRT,Portugal,2014,2,73
2006-0383-PRT,Portugal,2014,3,73
2006-0383-PRT,Portugal,2014,4,76
2006-0383-PRT,Portugal,2014,5,78
2006-0383-PRT,Portugal,2014,6,88
2006-0383-PRT,Portugal,2014,7,91
2006-0383-PRT,Portugal,2014,8,85
2006-0383-PRT,Portugal,2014,9,78
2006-0383-PRT,Portugal,2014,10,74
2006-0383-PRT,Portugal,2014,11,70
2006-0383-PRT,Portugal,2014,12,71
2003-0391-CHE,Switzerland,2014,1,83
2003-0391-CHE,Switzerland,2014,2,80
2003-0391-CHE,Switzerland,2014,3,72
2003-0391-CHE,Switzerland,2014,4,72
2003-0391-CHE,Switzerland,2014,5,74
2003-0391-CHE,Switzerland,2014,6,70
2003-0391-CHE,Switzerland,2014,7,80
2003-0391-CHE,Switzerland,2014,8,79
2003-0391-CHE,Switzerland,2014,9,81
2003-0391-CHE,Switzerland,2014,10,83
2003-0391-CHE,Switzerland,2014,11,87
2003-0391-CHE,Switzerland,2014,12,84
2000-0381-TUR,Turkey,2014,1,80
2000-0381-TUR,Turkey,2014,2,64
2000-0381-TUR,Turkey,2014,3,60
2000-0381-TUR,Turkey,2014,4,44
2000-0381-TUR,Turkey,2014,5,51
2000-0381-TUR,Turkey,2014,6,47
2000-0381-TUR,Turkey,2014,7,33
2000-0381-TUR,Turkey,2014,8,35
2000-0381-TUR,Turkey,2014,9,50
2000-0381-TUR,Turkey,2014,10,62
2000-0381-TUR,Turkey,2014,11,68
2000-0381-TUR,Turkey,2014,12,79
2007-0235-HUN,Hungary,2014,1,86
2007-0235-HUN,Hungary,2014,2,84
2007-0235-HUN,Hungary,2014,3,68
2007-0235-HUN,Hungary,2014,4,71
2007-0235-HUN,Hungary,2014,5,73
2007-0235-HUN,Hungary,2014,6,62
2007-0235-HUN,Hungary,2014,7,68
2007-0235-HUN,Hungary,2014,8,71
2007-0235-HUN,Hungary,2014,9,80
2007-0235-HUN,Hungary,2014,10,83
2007-0235-HUN,Hungary,2014,11,86
2007-0235-HUN,Hungary,2014,12,83
2005-0820-PRT,Portugal,2014,1,70
2005-0820-PRT,Portugal,2014,2,73
2005-0820-PRT,Portugal,2014,3,74
2005-0820-PRT,Portugal,2014,4,77
2005-0820-PRT,Portugal,2014,5,80
2005-0820-PRT,Portugal,2014,6,87
2005-0820-PRT,Portugal,2014,7,91
2005-0820-PRT,Portugal,2014,8,85
2005-0820-PRT,Portugal,2014,9,78
2005-0820-PRT,Portugal,2014,10,75
2005-0820-PRT,Portugal,2014,11,71
2005-0820-PRT,Portugal,2014,12,72
2007-0235-HUN,Hungary,2014,1,85
2007-0235-HUN,Hungary,2014,2,83
2007-0235-HUN,Hungary,2014,3,65
2007-0235-HUN,Hungary,2014,4,71
2007-0235-HUN,Hungary,2014,5,72
2007-0235-HUN,Hungary,2014,6,63
2007-0235-HUN,Hungary,2014,7,72
2007-0235-HUN,Hungary,2014,8,76
2007-0235-HUN,Hungary,2014,9,80
2007-0235-HUN,Hungary,2014,10,85
2007-0235-HUN,Hungary,2014,11,87
2007-0235-HUN,Hungary,2014,12,83
2007-0358-JPN,Japan,2014,1,59
2007-0358-JPN,Japan,2014,2,65
2007-0358-JPN,Japan,2014,3,62
2007-0358-JPN,Japan,2014,4,66
2007-0358-JPN,Japan,2014,5,73
2007-0358-JPN,Japan,2014,6,81
2007-0358-JPN,Japan,2014,7,86
2007-0358-JPN,Japan,2014,8,84
2007-0358-JPN,Japan,2014,9,70
2007-0358-JPN,Japan,2014,10,69
2007-0358-JPN,Japan,2014,11,63
2007-0358-JPN,Japan,2014,12,62
2014-0578-JPN,Japan,2014,1,80
2014-0578-JPN,Japan,2014,2,79
2014-0578-JPN,Japan,2014,3,78
2014-0578-JPN,Japan,2014,4,65
2014-0578-JPN,Japan,2014,5,72
2014-0578-JPN,Japan,2014,6,82
2014-0578-JPN,Japan,2014,7,84
2014-0578-JPN,Japan,2014,8,86
2014-0578-JPN,Japan,2014,9,79
2014-0578-JPN,Japan,2014,10,80
2014-0578-JPN,Japan,2014,11,82
2014-0578-JPN,Japan,2014,12,86
2004-0333-ROU,Romania,2014,1,88
2004-0333-ROU,Romania,2014,2,84
2004-0333-ROU,Romania,2014,3,73
2004-0333-ROU,Romania,2014,4,81
2004-0333-ROU,Romania,2014,5,78
2004-0333-ROU,Romania,2014,6,81
2004-0333-ROU,Romania,2014,7,82
2004-0333-ROU,Romania,2014,8,78
2004-0333-ROU,Romania,2014,9,76
2004-0333-ROU,Romania,2014,10,84
2004-0333-ROU,Romania,2014,11,90
2004-0333-ROU,Romania,2014,12,89
2007-0235-HUN,Hungary,2014,1,87
2007-0235-HUN,Hungary,2014,2,86
2007-0235-HUN,Hungary,2014,3,65
2007-0235-HUN,Hungary,2014,4,72
2007-0235-HUN,Hungary,2014,5,68
2007-0235-HUN,Hungary,2014,6,67
2007-0235-HUN,Hungary,2014,7,73
2007-0235-HUN,Hungary,2014,8,76
2007-0235-HUN,Hungary,2014,9,85
2007-0235-HUN,Hungary,2014,10,82
2007-0235-HUN,Hungary,2014,11,88
2007-0235-HUN,Hungary,2014,12,84
2000-0383-SCG,Serbia Montenegro,2014,1,83
2000-0383-SCG,Serbia Montenegro,2014,2,74
2000-0383-SCG,Serbia Montenegro,2014,3,72
2000-0383-SCG,Serbia Montenegro,2014,4,79
2000-0383-SCG,Serbia Montenegro,2014,5,77
2000-0383-SCG,Serbia Montenegro,2014,6,76
2000-0383-SCG,Serbia Montenegro,2014,7,77
2000-0383-SCG,Serbia Montenegro,2014,8,79
2000-0383-SCG,Serbia Montenegro,2014,9,86
2000-0383-SCG,Serbia Montenegro,2014,10,82
2000-0383-SCG,Serbia Montenegro,2014,11,86
2000-0383-SCG,Serbia Montenegro,2014,12,87
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,1,88
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,2,80
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,3,72
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,4,74
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,5,75
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,6,63
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,7,69
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,8,73
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,9,84
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,10,86
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,11,89
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2014,12,83
2015-0410-FRA,France,2014,1,66
2015-0410-FRA,France,2014,2,66
2015-0410-FRA,France,2014,3,52
2015-0410-FRA,France,2014,4,48
2015-0410-FRA,France,2014,5,55
2015-0410-FRA,France,2014,6,49
2015-0410-FRA,France,2014,7,53
2015-0410-FRA,France,2014,8,58
2015-0410-FRA,France,2014,9,58
2015-0410-FRA,France,2014,10,53
2015-0410-FRA,France,2014,11,57
2015-0410-FRA,France,2014,12,62
2007-0235-ITA,Italy,2014,1,76
2007-0235-ITA,Italy,2014,2,75
2007-0235-ITA,Italy,2014,3,76
2007-0235-ITA,Italy,2014,4,79
2007-0235-ITA,Italy,2014,5,78
2007-0235-ITA,Italy,2014,6,79
2007-0235-ITA,Italy,2014,7,76
2007-0235-ITA,Italy,2014,8,75
2007-0235-ITA,Italy,2014,9,75
2007-0235-ITA,Italy,2014,10,73
2007-0235-ITA,Italy,2014,11,76
2007-0235-ITA,Italy,2014,12,69
2003-0391-CZE,Czech Republic (the),2014,1,91
2003-0391-CZE,Czech Republic (the),2014,2,81
2003-0391-CZE,Czech Republic (the),2014,3,73
2003-0391-CZE,Czech Republic (the),2014,4,75
2003-0391-CZE,Czech Republic (the),2014,5,77
2003-0391-CZE,Czech Republic (the),2014,6,65
2003-0391-CZE,Czech Republic (the),2014,7,76
2003-0391-CZE,Czech Republic (the),2014,8,80
2003-0391-CZE,Czech Republic (the),2014,9,85
2003-0391-CZE,Czech Republic (the),2014,10,88
2003-0391-CZE,Czech Republic (the),2014,11,89
2003-0391-CZE,Czech Republic (the),2014,12,90
2013-0208-IND,India,2014,1,79
2013-0208-IND,India,2014,2,76
2013-0208-IND,India,2014,3,74
2013-0208-IND,India,2014,4,76
2013-0208-IND,India,2014,5,74
2013-0208-IND,India,2014,6,60
2013-0208-IND,India,2014,7,71
2013-0208-IND,India,2014,8,75
2013-0208-IND,India,2014,9,80
2013-0208-IND,India,2014,10,80
2013-0208-IND,India,2014,11,79
2013-0208-IND,India,2014,12,76
2007-0235-SRB,Serbia,2014,1,80
2007-0235-SRB,Serbia,2014,2,82
2007-0235-SRB,Serbia,2014,3,73
2007-0235-SRB,Serbia,2014,4,60
2007-0235-SRB,Serbia,2014,5,72
2007-0235-SRB,Serbia,2014,6,79
2007-0235-SRB,Serbia,2014,7,70
2007-0235-SRB,Serbia,2014,8,77
2007-0235-SRB,Serbia,2014,9,80
2007-0235-SRB,Serbia,2014,10,79
2007-0235-SRB,Serbia,2014,11,87
2007-0235-SRB,Serbia,2014,12,90
2003-0391-FRA,France,2014,1,86
2003-0391-FRA,France,2014,2,83
2003-0391-FRA,France,2014,3,74
2003-0391-FRA,France,2014,4,75
2003-0391-FRA,France,2014,5,72
2003-0391-FRA,France,2014,6,67
2003-0391-FRA,France,2014,7,71
2003-0391-FRA,France,2014,8,62
2003-0391-FRA,France,2014,9,67
2003-0391-FRA,France,2014,10,68
2003-0391-FRA,France,2014,11,81
2003-0391-FRA,France,2014,12,82
2000-0381-TUR,Turkey,2014,1,71
2000-0381-TUR,Turkey,2014,2,62
2000-0381-TUR,Turkey,2014,3,62
2000-0381-TUR,Turkey,2014,4,55
2000-0381-TUR,Turkey,2014,5,60
2000-0381-TUR,Turkey,2014,6,61
2000-0381-TUR,Turkey,2014,7,53
2000-0381-TUR,Turkey,2014,8,56
2000-0381-TUR,Turkey,2014,9,61
2000-0381-TUR,Turkey,2014,10,73
2000-0381-TUR,Turkey,2014,11,76
2000-0381-TUR,Turkey,2014,12,79
2015-0410-FRA,France,2014,1,72
2015-0410-FRA,France,2014,2,71
2015-0410-FRA,France,2014,3,64
2015-0410-FRA,France,2014,4,64
2015-0410-FRA,France,2014,5,63
2015-0410-FRA,France,2014,6,48
2015-0410-FRA,France,2014,7,55
2015-0410-FRA,France,2014,8,67
2015-0410-FRA,France,2014,9,61
2015-0410-FRA,France,2014,10,64
2015-0410-FRA,France,2014,11,68
2015-0410-FRA,France,2014,12,76
2005-0323-IND,India,2014,1,69
2005-0323-IND,India,2014,2,65
2005-0323-IND,India,2014,3,60
2005-0323-IND,India,2014,4,55
2005-0323-IND,India,2014,5,65
2005-0323-IND,India,2014,6,77
2005-0323-IND,India,2014,7,86
2005-0323-IND,India,2014,8,86
2005-0323-IND,India,2014,9,84
2005-0323-IND,India,2014,10,81
2005-0323-IND,India,2014,11,70
2005-0323-IND,India,2014,12,68
2003-0391-CHE,Switzerland,2014,1,85
2003-0391-CHE,Switzerland,2014,2,84
2003-0391-CHE,Switzerland,2014,3,72
2003-0391-CHE,Switzerland,2014,4,72
2003-0391-CHE,Switzerland,2014,5,75
2003-0391-CHE,Switzerland,2014,6,68
2003-0391-CHE,Switzerland,2014,7,82
2003-0391-CHE,Switzerland,2014,8,80
2003-0391-CHE,Switzerland,2014,9,83
2003-0391-CHE,Switzerland,2014,10,86
2003-0391-CHE,Switzerland,2014,11,89
2003-0391-CHE,Switzerland,2014,12,86
2007-0358-JPN,Japan,2014,1,68
2007-0358-JPN,Japan,2014,2,70
2007-0358-JPN,Japan,2014,3,73
2007-0358-JPN,Japan,2014,4,77
2007-0358-JPN,Japan,2014,5,77
2007-0358-JPN,Japan,2014,6,84
2007-0358-JPN,Japan,2014,7,83
2007-0358-JPN,Japan,2014,8,82
2007-0358-JPN,Japan,2014,9,73
2007-0358-JPN,Japan,2014,10,72
2007-0358-JPN,Japan,2014,11,69
2007-0358-JPN,Japan,2014,12,76
2007-0358-JPN,Japan,2014,1,65
2007-0358-JPN,Japan,2014,2,68
2007-0358-JPN,Japan,2014,3,68
2007-0358-JPN,Japan,2014,4,71
2007-0358-JPN,Japan,2014,5,73
2007-0358-JPN,Japan,2014,6,83
2007-0358-JPN,Japan,2014,7,83
2007-0358-JPN,Japan,2014,8,86
2007-0358-JPN,Japan,2014,9,74
2007-0358-JPN,Japan,2014,10,71
2007-0358-JPN,Japan,2014,11,69
2007-0358-JPN,Japan,2014,12,66
2011-0264-USA,United States of America (the),2014,1,56
2011-0264-USA,United States of America (the),2014,2,66
2011-0264-USA,United States of America (the),2014,3,53
2011-0264-USA,United States of America (the),2014,4,51
2011-0264-USA,United States of America (the),2014,5,59
2011-0264-USA,United States of America (the),2014,6,67
2011-0264-USA,United States of America (the),2014,7,62
2011-0264-USA,United States of America (the),2014,8,65
2011-0264-USA,United States of America (the),2014,9,70
2011-0264-USA,United States of America (the),2014,10,63
2011-0264-USA,United States of America (the),2014,11,57
2011-0264-USA,United States of America (the),2014,12,75
2010-0331-JPN,Japan,2014,1,58
2010-0331-JPN,Japan,2014,2,67
2010-0331-JPN,Japan,2014,3,62
2010-0331-JPN,Japan,2014,4,58
2010-0331-JPN,Japan,2014,5,65
2010-0331-JPN,Japan,2014,6,81
2010-0331-JPN,Japan,2014,7,82
2010-0331-JPN,Japan,2014,8,86
2010-0331-JPN,Japan,2014,9,77
2010-0331-JPN,Japan,2014,10,77
2010-0331-JPN,Japan,2014,11,75
2010-0331-JPN,Japan,2014,12,65
2000-0381-TUR,Turkey,2014,1,78
2000-0381-TUR,Turkey,2014,2,64
2000-0381-TUR,Turkey,2014,3,62
2000-0381-TUR,Turkey,2014,4,56
2000-0381-TUR,Turkey,2014,5,64
2000-0381-TUR,Turkey,2014,6,62
2000-0381-TUR,Turkey,2014,7,53
2000-0381-TUR,Turkey,2014,8,55
2000-0381-TUR,Turkey,2014,9,66
2000-0381-TUR,Turkey,2014,10,75
2000-0381-TUR,Turkey,2014,11,81
2000-0381-TUR,Turkey,2014,12,87
2001-0770-USA,United States of America (the),2014,1,70
2001-0770-USA,United States of America (the),2014,2,76
2001-0770-USA,United States of America (the),2014,3,68
2001-0770-USA,United States of America (the),2014,4,65
2001-0770-USA,United States of America (the),2014,5,62
2001-0770-USA,United States of America (the),2014,6,73
2001-0770-USA,United States of America (the),2014,7,71
2001-0770-USA,United States of America (the),2014,8,78
2001-0770-USA,United States of America (the),2014,9,72
2001-0770-USA,United States of America (the),2014,10,64
2001-0770-USA,United States of America (the),2014,11,72
2001-0770-USA,United States of America (the),2014,12,80
2000-0382-BGR,Bulgaria,2014,1,77
2000-0382-BGR,Bulgaria,2014,2,69
2000-0382-BGR,Bulgaria,2014,3,67
2000-0382-BGR,Bulgaria,2014,4,74
2000-0382-BGR,Bulgaria,2014,5,69
2000-0382-BGR,Bulgaria,2014,6,67
2000-0382-BGR,Bulgaria,2014,7,65
2000-0382-BGR,Bulgaria,2014,8,63
2000-0382-BGR,Bulgaria,2014,9,75
2000-0382-BGR,Bulgaria,2014,10,76
2000-0382-BGR,Bulgaria,2014,11,82
2000-0382-BGR,Bulgaria,2014,12,78
2007-0235-SRB,Serbia,2014,1,84
2007-0235-SRB,Serbia,2014,2,77
2007-0235-SRB,Serbia,2014,3,69
2007-0235-SRB,Serbia,2014,4,71
2007-0235-SRB,Serbia,2014,5,74
2007-0235-SRB,Serbia,2014,6,69
2007-0235-SRB,Serbia,2014,7,72
2007-0235-SRB,Serbia,2014,8,74
2007-0235-SRB,Serbia,2014,9,80
2007-0235-SRB,Serbia,2014,10,80
2007-0235-SRB,Serbia,2014,11,81
2007-0235-SRB,Serbia,2014,12,84
2007-0235-SRB,Serbia,2014,1,83
2007-0235-SRB,Serbia,2014,2,74
2007-0235-SRB,Serbia,2014,3,72
2007-0235-SRB,Serbia,2014,4,79
2007-0235-SRB,Serbia,2014,5,77
2007-0235-SRB,Serbia,2014,6,76
2007-0235-SRB,Serbia,2014,7,77
2007-0235-SRB,Serbia,2014,8,79
2007-0235-SRB,Serbia,2014,9,86
2007-0235-SRB,Serbia,2014,10,82
2007-0235-SRB,Serbia,2014,11,86
2007-0235-SRB,Serbia,2014,12,87
2007-0235-ALB,Albania,2014,1,80
2007-0235-ALB,Albania,2014,2,76
2007-0235-ALB,Albania,2014,3,74
2007-0235-ALB,Albania,2014,4,79
2007-0235-ALB,Albania,2014,5,80
2007-0235-ALB,Albania,2014,6,73
2007-0235-ALB,Albania,2014,7,73
2007-0235-ALB,Albania,2014,8,70
2007-0235-ALB,Albania,2014,9,77
2007-0235-ALB,Albania,2014,10,76
2007-0235-ALB,Albania,2014,11,77
2007-0235-ALB,Albania,2014,12,76
2013-0316-JPN,Japan,2014,1,63
2013-0316-JPN,Japan,2014,2,68
2013-0316-JPN,Japan,2014,3,67
2013-0316-JPN,Japan,2014,4,68
2013-0316-JPN,Japan,2014,5,74
2013-0316-JPN,Japan,2014,6,84
2013-0316-JPN,Japan,2014,7,83
2013-0316-JPN,Japan,2014,8,85
2013-0316-JPN,Japan,2014,9,76
2013-0316-JPN,Japan,2014,10,78
2013-0316-JPN,Japan,2014,11,73
2013-0316-JPN,Japan,2014,12,62
2007-0235-SRB,Serbia,2014,1,85
2007-0235-SRB,Serbia,2014,2,75
2007-0235-SRB,Serbia,2014,3,69
2007-0235-SRB,Serbia,2014,4,78
2007-0235-SRB,Serbia,2014,5,74
2007-0235-SRB,Serbia,2014,6,70
2007-0235-SRB,Serbia,2014,7,74
2007-0235-SRB,Serbia,2014,8,69
2007-0235-SRB,Serbia,2014,9,79
2007-0235-SRB,Serbia,2014,10,77
2007-0235-SRB,Serbia,2014,11,82
2007-0235-SRB,Serbia,2014,12,82
2005-0820-PRT,Portugal,2014,1,70
2005-0820-PRT,Portugal,2014,2,73
2005-0820-PRT,Portugal,2014,3,74
2005-0820-PRT,Portugal,2014,4,77
2005-0820-PRT,Portugal,2014,5,80
2005-0820-PRT,Portugal,2014,6,87
2005-0820-PRT,Portugal,2014,7,91
2005-0820-PRT,Portugal,2014,8,85
2005-0820-PRT,Portugal,2014,9,78
2005-0820-PRT,Portugal,2014,10,75
2005-0820-PRT,Portugal,2014,11,71
2005-0820-PRT,Portugal,2014,12,72
2014-0578-JPN,Japan,2014,1,63
2014-0578-JPN,Japan,2014,2,68
2014-0578-JPN,Japan,2014,3,67
2014-0578-JPN,Japan,2014,4,68
2014-0578-JPN,Japan,2014,5,74
2014-0578-JPN,Japan,2014,6,84
2014-0578-JPN,Japan,2014,7,83
2014-0578-JPN,Japan,2014,8,85
2014-0578-JPN,Japan,2014,9,76
2014-0578-JPN,Japan,2014,10,78
2014-0578-JPN,Japan,2014,11,73
2014-0578-JPN,Japan,2014,12,62
2007-0235-SRB,Serbia,2014,1,85
2007-0235-SRB,Serbia,2014,2,73
2007-0235-SRB,Serbia,2014,3,71
2007-0235-SRB,Serbia,2014,4,78
2007-0235-SRB,Serbia,2014,5,74
2007-0235-SRB,Serbia,2014,6,70
2007-0235-SRB,Serbia,2014,7,70
2007-0235-SRB,Serbia,2014,8,69
2007-0235-SRB,Serbia,2014,9,82
2007-0235-SRB,Serbia,2014,10,80
2007-0235-SRB,Serbia,2014,11,86
2007-0235-SRB,Serbia,2014,12,82
2013-0365-BOL,Bolivia (Plurinational State of),2014,1,75
2013-0365-BOL,Bolivia (Plurinational State of),2014,2,76
2013-0365-BOL,Bolivia (Plurinational State of),2014,3,76
2013-0365-BOL,Bolivia (Plurinational State of),2014,4,74
2013-0365-BOL,Bolivia (Plurinational State of),2014,5,72
2013-0365-BOL,Bolivia (Plurinational State of),2014,6,70
2013-0365-BOL,Bolivia (Plurinational State of),2014,7,71
2013-0365-BOL,Bolivia (Plurinational State of),2014,8,71
2013-0365-BOL,Bolivia (Plurinational State of),2014,9,73
2013-0365-BOL,Bolivia (Plurinational State of),2014,10,71
2013-0365-BOL,Bolivia (Plurinational State of),2014,11,74
2013-0365-BOL,Bolivia (Plurinational State of),2014,12,75
2015-0410-FRA,France,2014,1,87
2015-0410-FRA,France,2014,2,80
2015-0410-FRA,France,2014,3,71
2015-0410-FRA,France,2014,4,71
2015-0410-FRA,France,2014,5,75
2015-0410-FRA,France,2014,6,70
2015-0410-FRA,France,2014,7,74
2015-0410-FRA,France,2014,8,74
